,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
14,28159,Little Accidents,"Little Accidents has good intentions -- and a talented cast, led by Elizabeth Banks -- but it drowns them under dour melodrama.",54%,39,29%,3555,"When a teenage boy goes missing in a small town already devastated by a fatal mining accident, three strangers find themselves drawn together in a tangle of secrets, lies, and the collective grief of the community. Reeling from the disappearance of her son, Diane (Elizabeth Banks) finds herself drifting away from her husband (Josh Lucas), a mining company executive whose role in the accident has made her family the prime target for the towns anger. When she forms a dangerous bond with the sole survivor of the disaster (Boyd Holbrook), truths will be uncovered that threaten to tear apart the few remaining threads holding the town together in this intense drama from writer-director Sara Colangelo. (C) Amplify",NR,Drama,Sara Colangelo,Amplify Films,105 minutes,"Elizabeth Banks, Josh Lucas, Boyd Holbrook"
15,28165,Wild Card,"Hardcore Jason Statham fans may enjoy parts of Wild Card, but all other action aficionados need not apply.",32%,56,29%,7687,Simon West directs this remake of the 1987 Burt Reynold action thriller in this Sierra/Affinity production starring Jason Statham as a paid enforcer who goes after a gang leader when a group of thugs beat up a personal friend. William Goldman provides the script.,R,"Action & Adventure, Drama, Mystery & Suspense",Simon West,The Film Arcade,92 minutes,"Jason Statham, Sofía Vergara, Milo Ventimiglia"
16,28171,Paper Towns,"Paper Towns isn't as deep or moving as it wants to be, yet it's still earnest, well-acted, and thoughtful enough to earn a place in the hearts of teen filmgoers of all ages.",57%,138,47%,32983,"Adapted from the bestselling novel by author John Green (""The Fault in Our Stars""), PAPER TOWNS is a coming-of-age story centering on Quentin and his enigmatic neighbor Margo, who loved mysteries so much she became one. After taking him on an all-night adventure through their hometown, Margo suddenly disappears--leaving behind cryptic clues for Quentin to decipher. The search leads Quentin and his quick-witted friends on an exhilarating adventure that is equal parts hilarious and moving. Ultimately, to track down Margo, Quentin must find a deeper understanding of true friendship--and true love. (C) Fox","PG-13 (for some language, drinking, sexuality and partial nudity - all involving teens)",Drama,Jake Schreier,20th Century Fox,109 minutes,"Nat Wolff, Cara Delevingne, Halston Sage"
17,28175,The Wedding Ringer,"Kevin Hart and Josh Gad might be two great comedians that go great together, but there's little evidence of it on display in The Wedding Ringer.",29%,111,63%,40141,"Doug Harris (Josh Gad) is a loveable but socially awkward groom-to-be with a problem: he has no best man. With less than two weeks to go until he marries the girl of his dreams (Kaley Cuoco-Sweeting), Doug is referred to Jimmy Callahan (Kevin Hart), owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need. What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy. (c) Sony","R (for crude and sexual content, language throughout, some drug use andf brief graphic nudity)",Comedy,Jeremy Garelick,Sony Screen Gems,101 minutes,"Kevin Hart, Josh Gad, Kaley Cuoco"
18,28181,My Mistress,N/A,33%,9,36%,98,What starts as a beautiful and strangely innocent affair between a vulnerable teenage romantic and a French S&M mistress soon becomes more dangerous.,NR,"Drama, Romance",Stephen Lance,Mini Studios,104 minutes,"Emmanuelle Béart, Harrison Gilbertson, Hugh Parker"
19,28184,Hits,Hits undermines its undeniably timely message with a darkly bitter tone that makes the movie's caustic humor harder to swallow.,35%,23,50%,390,"HITS is a dark comedy exploring the nature of fame in 21st Century YouTube America. The film takes place in a small town in upstate New York populated by people who trade in unrealistic expectations. Its a story in which fame, delusion, earnestness, and recklessness meet, shake hands, and disrupt the lives around them.(C) Honora Productions",NR,"Comedy, Drama",David Cross,Honora Productions,100 minutes,"Meredith Hagner, Matt Walsh, James Adomian"
20,28207,The Boy Next Door,"The Boy Next Door may get a few howls out of fans of stalker thrillers, but for most viewers, it won't even rise to ""so bad it's good"" status.",11%,133,33%,28715,"Jennifer Lopez leads the cast in The Boy Next Door, a psychological thriller that explores a forbidden attraction that goes much too far. Directed by Rob Cohen (The Fast and the Furious) and written by Barbara Curry, the film also stars Ryan Guzman, John Corbett and Kristin Chenoweth. (C) Universal","R (for violence, sexual content/nudity and language.)",Mystery & Suspense,Rob Cohen,Universal Pictures,91 minutes,"Jennifer Lopez, Ryan Guzman, John Corbett"
21,28211,John Doe: Vigilante,N/A,40%,5,46%,291,"Some call him a hero. Some call him a villain. Hes ""John Doe: Vigilante"" - an ordinary man who decides to take the law into his own hands. Frustrated with a failing legal system that continues to allow violent criminals to go free, John Doe begins exacting justice the only way he knows how - by killing one criminal at a time. Soon he becomes a media sensation and inspires a group of copycat vigilantes, but who is the real John Doe - a pillar of justice or a cold-blooded murderer? You decide. (c) Main Street",R (for disturbing violent content and for language),Mystery & Suspense,Kelly Dolen,Main Street Films,93 minutes,"Jamie Bamber, Lachy Hulme, Gary Abrahams"
22,28213,Knight of Cups,"Knight of Cups finds Terrence Malick delving deeper into the painterly visual milieu he's explored in recent efforts, but even hardcore fans may struggle with the diminishing narrative returns.",47%,174,37%,6318,"Knight of Cups follows writer Rick (Christian Bale, The Fighter, American Hustle) on an odyssey through the playgrounds of Los Angeles and Las Vegas as he undertakes a search for love and self. Even as he moves through a desire-laden landscape of mansions, resorts, beaches and clubs, Rick grapples over complicated relationships with his brother (Wes Bentley) and father (Brian Dennehy). His quest to break the spell of his disenchantment takes him on a series of adventures with six alluring women: rebellious Della (Imogen Poots); his physician ex-wife, Nancy (Cate Blanchett); a serene model Helen (Freida Pinto); a woman he wronged in the past Elizabeth (Natalie Portman); a spirited, playful stripper Karen (Teresa Palmer); and an innocent Isabel (Isabel Lucas), who helps him see a way forward. Rick moves in a daze through a strange and overwhelming dreamscape -- but can he wake up to the beauty, humanity and rhythms of life around him? The deeper he searches, the more the journey becomes his destination. The 7th film from director Terrence Malick (The Thin Red Line, Tree of Life), Knight of Cups (the title refers to the Tarot card depicting a romantic adventurer guided by his emotions) offers both a vision of modern life and an intensely personal experience of memory, family, and love. Knight of Cups is produced by Nicolas Gonda, Sarah Green and Ken Kao. Prominent crew includes cinematographer Emmanuel Lubezki (Gravity, Birdman), production designer Jack Fisk, costume designer Jacqueline West, and composer Hanan Townshend (To The Wonder). The films ensemble cast also includes Antonio Banderas, Cherry Jones and Armin Mueller-Stahl.","R (for some nudity, sexuality and language)","Drama, Romance",Terrence Malick,Broad Green Pictures,118 minutes,"Christian Bale, Cate Blanchett, Natalie Portman"
23,28214,45 Years,45 Years offers richly thought-provoking rewards for fans of adult cinema -- and a mesmerizing acting showcase for leads Charlotte Rampling and Tom Courtenay.,97%,203,67%,13739,"There is just one week until Kate Mercers forty-fifth wedding anniversary and the planning for the party is going well. But then a letter arrives for her husband. The body of his first love has been discovered, frozen and preserved in the icy glaciers of the Swiss Alps. By the time the party is upon them, five days later, there may not be a marriage left to celebrate.",R (for language and brief sexuality),Drama,Andrew Haigh,Sundance Selects,95 minutes,"Charlotte Rampling, Tom Courtenay, Geraldine James"
24,28227,Home Sweet Hell,"Home Sweet Hell mistakes misogyny for subversive wit, aiming for black comedy but ending up with a grueling test of viewer endurance that wastes game efforts from its likable leads.",5%,20,26%,3633,"Mona and Dons seemingly perfect suburban bliss is disrupted by a sexy extortionist and Mona will stop at nothing, including killing the competition, to keep her little slice of heaven. (C) Vertical Entertainment","R (for violence, language, sexual content and some drug use)","Comedy, Drama",Anthony Burns,Vertical Entertainment,97 minutes,"Patrick Wilson, Katherine Heigl, Jordana Brewster"
25,28229,Everybody Wins,N/A,14%,7,38%,307,"Private investigator Tom OToole (Nick Nolte) is reluctant to take on a case offered to him by cryptically offbeat Angela Crispini (Debra Winger), but he lets himself be seduced by her. Angela believes that Felix Daniels (Frank Military) was wrongly convicted of murdering his uncle. As OToole learns more about the crime, he becomes convinced that Felix was framed by corrupt local officials, including States Attorney, and old rival, Charlie Haggerty (Frank Converse). OToole also falls in love with Angela, who increasingly appears to be a psychologically disturbed woman who may have been involved with several of the principals. When Angela admits that she doesnt always know when she is telling the truth, she speaks to OTooles predicament and the films theme: the dangers of relying on an unreliable narrator.","R (adult situations/language, violence)","Drama, Mystery & Suspense",Karel Reisz,Orion Home Video,120 minutes,"Nick Nolte, Debra Winger, Will Patton"
26,28231,Jamie Marks Is Dead,N/A,56%,16,45%,436,"In a small town, the body of a teenager named Jamie Marks (Noah Silver) is found by the river. Adam (Cameron Monaghan), the star of his cross-country team, becomes fascinated with Jamie- a boy nobody really knew or interacted with, except occasionally to bully him. When Jamies ghost begins to appear both to Adam and Gracie (Morgan Saylor), the classmate who discovered the body, Adam is caught between two worlds. He has a budding romance with Gracie, but he also feels a deep connection to Jamie, who brings him closer to the world of the undead. (C) Gravitas Ventures",NR,Drama,Carter Smith,Gravitas Ventures,100 minutes,"Cameron Monaghan, Noah Silver, Morgan Saylor"
27,28232,Slam Dance,N/A,20%,5,54%,954,"In this off-beat and stylish mystery by director Wayne Wang, C.C. Drood (Tom Hulce) is an underground cartoonist who is separated from his wife Helen (Mary Elizabeth Mastrantonio) and daughter Bean (Judith Barsi). When his lover Yolanda (Virginia Madsen) is found murdered, Drood is the main focus of the police investigation. When Drood uncovers a sex scandal involving police chief Gilbert (John Doe) and Detective Smiley (Harry Dean Stanton), he realizes he is being made the fall guy for the crime. Singer Adam Ant plays Droods buddy Jim.",R,Mystery & Suspense,Wayne Wang,Island Pictures,99 minutes,"Tom Hulce, Mary Elizabeth Mastrantonio, Adam Ant"
28,28241,The Year Without a Santa Claus,"Have no fear! Mrs Claus spreads holiday cheer in The Year Without Santa, a holiday classic full of unforgettable songs and characters that stays true to the Christmas spirit.",90%,21,83%,5067,"In Jules Bass puppet-animated A Year Without A Santa Claus, an elf and a young boy have to rescue Santa from the evil Heat Meiser and Snow Meiser.",NR,"Animation, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Television","Jules Bass, Arthur Rankin Jr.",WARNER BROTHERS PICTURES,51 minutes,"Shirley Booth, Mickey Rooney, Dick Shawn"
29,28251,Standing Ovation,N/A,6%,17,47%,22828,"Five junior high school friends form a singing group called ""The 5 Ovations"" to compete in a national music video contest for a cash prize of one million dollars. With limited funds and resources, these street smart kids use their wits, courage and passion to create spectacular song and dance numbers that compete with their arch rivals ""The Wiggies,"" five rich, talented and unscrupulous sisters who along with their parents, will stop at nothing to win the competition.",PG (for some rude behavior),Musical & Performing Arts,Stewart Raffill,Rocky Mountain Pictures,108 minutes,"Kayla Jackson, Na'jee Wilson, Alexis Biesiada"
30,28252,Grizzly Falls,N/A,50%,8,33%,1659,"In this family-oriented outdoor adventure story, Bryan Brown plays Tyrone, a hunter who captures a handful of grizzly bear cubs. However, Tyrone didnt count on the tenacity of the cubs mother, who retaliates by kidnapping Tyrones son. When Tyrone sets out to find his son, fearing the worst, the bear proves a kind and capable companion, guiding the boy through the wilderness and showing him the ways of survival in the wild. Shot amidst the rugged surroundings of Vancouver, British Columbia, Grizzly Falls also features Richard Harris, Oliver Tobias, and Tom Jackson; co-screenwriter Stuart Margolin is better known as an actor, best remembered for his recurring role as ""Angel"" on the TV series The Rockford Files.",PG (adult situations),"Action & Adventure, Art House & International, Kids & Family","Stuart Raffill, Stewart Raffill",Artisan Entertainment,94 minutes,"Bryan Brown, Tom Jackson, Oliver Tobias"
31,28264,Straightheads (Closure),N/A,40%,20,32%,4644,"Award-winning documentary about adoption, identity, and what it means to be connected by blood.","R (for strong brutal violence including rape, sexual content, language and some drug use.)","Drama, Mystery & Suspense",Dan Reed,Sony Pictures Entertainment,80 minutes,"Gillian Anderson, Danny Dyer, Anthony Calf"
32,28283,Drew: The Man Behind The Poster,N/A,50%,10,71%,353,"DREW: THE MAN BEHIND THE POSTER is a feature-length documentary film highlighting the career of poster artist Drew Struzan, whose most popular works include the Indiana Jones, Back to the Future and Star Wars movie posters. Telling the tale through exclusive interviews with George Lucas, Harrison Ford, Michael J. Fox, Frank Darabont, Guillermo del Toro, Steven Spielberg and many other filmmakers, artists and critics, the journey spans Drews early career in commercial and album cover art through his recent retirement as one of the most recognizable and influential movie poster artists of all time. Three filmmakers have united to bring this film to life; Greg Boas (Hefty Inc.), Charles Ricciardi (Torino Pictures), and Erik P. Sharkey (Sharkey Productions), assembling one of the most intriguing film lineups and crafting a comprehensive presentation about the artist, the art, the stories behind Drews most recognizable creations, as well as a never-before-seen insiders examination of the industry and the profession of motion picture advertising. (c) Kino Lorber",NR,"Documentary, Musical & Performing Arts, Special Interest",Erik Sharkey,Kino Lorber,96 minutes,"Steve Guttenberg, Drew Struzan, George Lucas"
33,28287,The Last 5 Years,"The Last Five Years hits a few awkward notes in its transition from stage to screen, but its freshness and sincere charm -- and well-matched stars -- offer their own rewards.",60%,101,57%,6961,"In this adaptation of the hit musical, The Last Five Years is a musical deconstruction of a love affair and a marriage taking place over a five year period. Jamie (Jordan), a young, talented up-and-coming Jewish novelist falls in love with Cathy (Kendrick), a Shiksa Goddess and struggling actress. Their story is told almost entirely through song. All of Cathys songs begin at the end of their marriage and move backwards in time to the beginning of their love affair, while Jamies songs start at the beginning of their affair and move forward to the end of their marriage. They meet in the center when Jamie proposes. (C) TWC","PG-13 (for sexual material, brief strong language and a drug image)","Comedy, Drama, Musical & Performing Arts",Richard LaGravenese,Radius-TWC,94 minutes,"Anna Kendrick, Meg Hudson, Natalie Knepp"
34,28289,The Ghosts in Our Machine,N/A,64%,11,94%,86,"Award-winning filmmaker Marshall directs THE GHOSTS IN OUR MACHINE through the heart and lens of acclaimed animal photographer Jo-Anne McArthur. Haunting and heart-warming, audiences experience a diverse cast of animal subjects rescued from and living within the machine of our modern world. Over the course of a year, Marshall shadows McArthur as she photographs several animal stories in parts of the U.S., Canada and Europe, with each photograph and story serving as a window into global animal industries. This visually arresting one-of-a-kind documentary shines a cinematic light on the animals we dont easily acknowledge, the ""ghosts"" who are the animals trapped within the cogs of our voracious consumer world. McArthurs epic photo project We Animals is comprised of thousands of photographs taken around the world, documenting animals with heart-breaking empathic vividness. THE GHOSTS IN OUR MACHINE charts McArthurs efforts to bring wider attention to a topic most of humankind strives hard to avoid. (c) Ghosts Media Inc.",NR,"Documentary, Special Interest",Liz Marshall,Ghost Media Inc.,92 minutes,"Joanne McArthur, Marcel Saba, Lori Reese"
35,28290,Crimson Peak,Crimson Peak offers an engaging -- albeit somewhat slight -- diversion driven by a delightfully creepy atmosphere and director Guillermo del Toro's brilliant knack for unforgettable visuals.,72%,268,55%,35311,"When her heart is stolen by a seductive stranger, a young woman is swept away to a house atop a mountain of blood-red clay: a place ﬁlled with secrets that will haunt her forever. Between desire and darkness, between mystery and madness, lies the truth behind Crimson Peak. From the imagination of director Guillermo del Toro comes a supernatural mystery starring Tom Hiddleston, Jessica Chastain, Mia Wasikowska and Charlie Hunnam (C) Universal","R (for bloody violence, some sexual content and brief strong language)",Horror,Guillermo del Toro,Universal Pictures,119 minutes,"Mia Wasikowska, Jessica Chastain, Tom Hiddleston"
36,28317,Life's a Breeze,N/A,53%,15,40%,213,"Fionnula Flanagan, Pat Shortt, Eva Birthistle, Kelly Thornton Synopsis: LIFES A BREEZE follows a family struggling to stay afloat and stay together through hard times in Ireland. Unemployed slacker Colm (Pat Shortt), his aging mother Nan (Fionnula Flanagan) and his niece Emma (Kelly Thornton) must overcome their many differences to lead their family in a race against time to find a lost fortune. (c) Magnolia",R (for language),"Art House & International, Comedy, Drama",Lance Daly,Magnolia Pictures,88 minutes,"Kelly Thornton (II), Fionnula Flanagan, Pat Shortt"
37,28322,Cloudburst,N/A,100%,8,77%,421,"This hilarious foul-mouthed, lesbian road movie co-stars Oscar (R)-winning actresses Brenda Fricker and Olympia Dukakis as Dot and Stella, a crackerjack lesbian couple on the run from a nursing home. Youll laugh so hard youll cry. Stella and Dot have been together for 31 years and have faithfully accompanied one another through lifes ups and downs. Now in their seventies, Stella is hard of hearing and Dot is legally blind. Dottys prudish granddaughter, Molly (played by Genie Award-winner Kristin Booth), decides the best place for Dot is a nursing home that will provide all the necessities. This forces Stella and Dot to make a bold decision: they will leave their hometown and make their way to Canada, where same-sex marriage is legal. Its a last-gap bid to stay together. En route to Canada, they pick up a young hitchhiker, Prentice, played by newcomer Ryan Doucette. A small-town boy turned modern dancer, he is returning to Nova Scotia to visit his dying mother. Despite his bravado, Prentice is a confused and wounded soul who has much to learn from Stella and Dot as they wage their own unexpected battle - after three decades, can they keep their family together? (c) Wolfe",NR,"Action & Adventure, Comedy, Drama",Thom Fitzgerald,Wolfe Video,93 minutes,"Olympia Dukakis, Ryan Doucette, Brenda Fricker"
