,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,19,The Umbrellas of Cherbourg (Les Parapluies de Cherbourg),"Jacques Demy elevates the basic drama of everyday life into a soaring opera full of bittersweet passion and playful charm, featuring a timeless performance from Catherine Deneuve.",98%,62,87%,9815,"Jacques Demys 1964 masterpiece is a pop-art opera, or, to borrow the directors own description, a film in song. This simple romantic tragedy begins in 1957. Guy Foucher (Nino Castelnuovo), a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery (a luminous Catherine Deneuve), an employee in her widowed mothers chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guys return or accepting an offer of marriage from a wealthy diamond merchant (Marc Michel, reprising his role from Demys masterful debut, Lola). A completely sung movie, The Umbrellas of Cherbourg is closest in form to a cinematic opera. Composer Michel Legrand composed the score, modeling it around the patterns of everyday conversation. Umbrellas was re-released in 1997.",G,"Art House & International, Drama, Musical & Performing Arts, Romance",Jacques Demy,Zeitgeist Films,90 minutes,"Catherine Deneuve, Nino Castelnuovo, Marc Michel"
11,20,Burnt by the Sun,N/A,80%,15,93%,5609,"Stalinist Russia, circa 1930, is recreated in this Russian-French film that focuses on a small, elite gathering of family and friends who appreciate the idealism of Stalins visions because they do not have to experience its darker side of gulags and purges. The story focuses upon a single day in Soviet revolutionary hero Serguei Kotovs life. Kotov lives an idyllic country life with his lovely wife Maroussia, and their feisty daughter Nadia. He is highly respected by the locals. On this day, the Kotovs are visited by the roguishly handsome Dimitri, who was a former lover of Maroussia. Dimitri is on a dark mission that may have profound effects on Kotovs peaceful, happy, and idealistic existence. ~ Sandra Brennan, Rovi",R,"Art House & International, Comedy, Drama",Nikita Mikhalkov,Sony Pictures Home Entertainment,134 minutes,"Nikita Mikhalkov, Ingeborga Dapkunayte, Ingeborga Dapkunaite"
12,21,Destiny Turns on the Radio,N/A,17%,18,21%,931,"An escaped convict heads to a run-down Las Vegas hotel run by his former partner and attempts to claim his share of a three-year-old heist. This quirky crime drama features fantastical elements, most noticeable in the character of Johnny Destiny, an enigmatic figure who quietly guides events.",R,"Action & Adventure, Comedy, Drama",Jack Baran,HBO Video,101 minutes,"Dylan McDermott, Quentin Tarantino, James Le Gros"
13,22,Eat Drink Man Woman (Yin shi nan nu),"A richly layered look at the complex interactions between a widowed chef and his daughters, Ang Lee's generational comedy Eat Drink Man Woman offers filmgoers a tasty cinematic treat.",91%,46,92%,14181,"This Taiwanese drama centers upon the relationships within a Taipei family. The father is a master chef whos lost his sense of taste. His wife died so now he lives amongst his three grown daughters. All three really want to get on with their own lives. The oldest daughter Jen, is a school teacher adept at hiding her feelings after she suffered a bad love affair in college. Kien who works for the national airline as a senior executive has just put all her savings into a new apartment. Young Ning is in school and works at a fast-food joint. She is getting involved with her best friends boyfriend. Life within the family gets more tangled when Chu marries Madame Liang, the single mother next door.",NR,"Art House & International, Comedy, Drama, Romance",Ang Lee,Samuel Goldwyn Films,123 minutes,"Sihung Lung, Kuei-Mei YangKuei-Mei Yang"
14,23,Farinelli,N/A,58%,24,82%,4980,"This lavishly produced European costume melodrama chronicles the life of Farinelli the 18th centurys most renowned castrati singer whose remarkable voice covered 3 1/2 octaves. He could also sing a continuous series of 250 notes and hold a note for a full 60 seconds. The songs he sang were so complex that no one has been able to sing them since. To recreate his voice, the voices of counter-tenor Derek Lee Ragin and soprano Ewa Mallas Godlewska were combined and digitally enhanced. When Farinelli was just a choirboy, he witnessed the suicide of a fellow member who warned him not to let the masters castrate him. But Farinelli, then Carlo Broschi, had no choice. His father told him he could only sing the songs of his brother Ricardo, a composer noted for his complex and flamboyant songs. The brothers are exceptionally close and even share sexual experiences with women. But when they encountered Handel obstacles arose. In London two theaters were at war. One theater belonged to Handel, the other to his former voice teacher. Farinelli sings at the latter and is quite successful, but he then decides to earn Handels respect and sing less florid music. He breaks from his brother, sings Handels songs and becomes recognized as a true artist.",R,"Art House & International, Comedy, Drama, Musical & Performing Arts",Gérard Corbiau,Sony Pictures Home Entertainment,111 minutes,"Stefano Dionisi, Enrico Lo Verso, Elsa Zylberstein"
15,25,Like Water for Chocolate (Como Agua para Chocolate),Like Water for Chocolate plays to the senses with a richly rewarding romance that indulges in magical realism to intoxicating effect.,91%,35,84%,27131,"Based on the best-selling novel by Laura Esquival, this internationally popular romantic fable from Mexico centers on a young woman who discovers that her cooking has magical effects. The tales heroine, Tita, is the youngest of three daughters in a traditional Mexican family. Bound by tradition to remain unmarried while caring for her aging mother, Tita nevertheless falls in love with a handsome young man named Pedro. Pedro returns her affection, but he cannot overcome her familys disapproval, and he instead marries Titas elder sister. The lovestruck young woman is brutally disappointed, and her sadness has such force that it infects her cooking: all who eat it her feel her heartbreak with the same intensity. This newly discovered power continues to manifest itself after the wedding, as Tita and Pedro, overcome by their denied love, embark on a secret affair. Director Alfonso Arau, Esquivals husband at the time, presents the acts of love and cooking with the same glossy, sensual sheen. Indeed, despite occasional digressions into a magical realist tone, the film often takes on the gloss of Hollywood romance. This combination of traditional melodrama and exotic fairy tale proved extremely popular with audiences, particularly in the United States, where it became one of the highest grossing foreign language films at the time. ~ Judd Blaise, Rovi",R (for sexuality),"Art House & International, Drama, Romance",Alfonso Arau,Miramax,105 minutes,"Lumi Cavazos, Marco Leonardi, Mario Ivan Martinez"
16,28,Queen Margot (La Reine Margot),N/A,81%,32,88%,7988,"The historical novel by Alexandre Dumas was adapted for the screen with this lavish French epic, winner of 5 Césars and a pair of awards at the Cannes Film Festival. Isabelle Adjani stars as Marguerite de Valois, better known as Margot, daughter of scheming Catholic power player Catherine de Medici (Virna Lisi). Margot is an heiress to the throne during the late 16th century reign of the neurotic, hypochondriac King Charles IX (Jean-Hugues Anglade), a time when Protestants and Catholics are vying for political control of France. Catherine decides to make an overture of good will by offering up Margot in marriage to prominent Protestant Huguenot Henri of Navarre (Daniel Auteuil), although she also schemes to bring about the notorious St. Bartholomews Day massacre of 1572, when tens of thousands of Protestants are slaughtered. The marriage goes forward but Margot doesnt love Henri and takes a lover, the soldier La Mole (Vincent Perez), also a Protestant from a well-to-do family. Murders by poisoning follow, as court intrigues multiply and Catherines villainous plotting to place her son Anjou (Pascal Greggory) on the throne threatens the lives of La Mole, Margot and Henri. The American release version was cut to 145 minutes. ~ Karl Williams, Rovi",R,"Art House & International, Classics, Drama, Romance",Patrice Chéreau,Miramax Films,161 minutes,"Isabelle Adjani, Daniel Auteuil, Jean-Hugues Anglade"
17,29,Roommates,N/A,29%,14,57%,1476,"This gentle comedy drama chronicles the 30 year relationship between a grandfather and the orphan grandson he raised. Cantankerous Rocky Holeczek took 5-year old Michael in after his parents were killed. Years pass and 25-year-old Michael is doing his hospital internship at Ohio State. Clear-minded, spunky, and ever cranky Rocky is nearly 100-years old. When he learns that he is to be evicted from his home, he is forced to move in with Michael. There, the highly opinionated Rocky causes all sorts of trouble. Rocky is especially vocal about Michaels relationship with the wonderful Beth, a social worker with an extremely wealthy mother. Rocky is a good Catholic and cannot tolerate the fact that Michael and Beth sleep together. He does all he can to break them up until Michael caves in and marries her. Meanwhile, Rocky is given work at a grocery store bakery and must remain in Columbus after Michael and Beth move to Pittsburgh. Later they have two children. Then Rocky finally gets sick, and Michaels family too must endure a terrible tragedy. Still, the two find each other and with Rockys help, Michael learns an important lesson about being a mature and responsible adult.",PG,Comedy,Peter Yates,Buena Vista,108 minutes,"Peter Falk, D.B. Sweeney, Julianne Moore"
18,34,Strawberry and Chocolate (Fresa y Chocolate),Strawberry and Chocolate movingly depicts the budding relationship between two men against the backdrop of a pivotal moment in Cuban history.,81%,21,84%,3362,"A macho but naive and inexperienced youth who believes passionately in Communism and the Cuban Revolution, finds his values undergoing an unexpected transformation after being befriended by a cultured young homosexual whos an ardent critic of the Castro regime.",R,"Art House & International, Comedy, Drama","Tomás Gutiérrez Alea, Juan Carlos Tabío",Miramax Films,111 minutes,"Jorge Perugorría, Vladimir Cruz, Mirta Ibarra"
19,35,To Live (Huo zhe),To Live (Huo zhe) offers a gut-wrenching overview of Chinese political upheaval through the lens of one family's unforgettable experiences.,86%,22,96%,7370,"This Chinese saga chronicles 30 years in the life of a typical modern family. Their story begins in the 1940s in a tiny northern village. Fuguis wife Jiazhen leaves him when loses the family home while gambling with Longer. In the late 40s Fugui has become a Nationalist soldier fighting Communists in the civil war. Beside him is longtime friend Chunsheng. Surrounded by death and carnage, Fugui soon grows up. He returns to his village after the war to find it communized. Longer is executed for being a capitalist. The years pass. Each incident in the movie focuses upon Fugui and the political situation around him.",R,"Art House & International, Drama",Zhang Yimou,Hallmark Entertainment,125 minutes,"You Ge, Li Gong, Ben Niu"
20,36,Colonel Chabert,N/A,83%,6,65%,365,"This metaphorical drama, about the changes brought to French society by revolution, stars Gérard Depardieu as Chabert, a French soldier who served under Napoleon in 1807 and was thought to have died in battle. In fact, Chabert was nearly buried in a mass grave with a large number of deceased soldiers, but he managed to crawl from the pile of corpses and has been wandering through the French countryside ever since. In the ten years since his ""death,"" Chaberts wife (Fanny Ardant) has spent his fortune and gone on to marry Count Ferraud (Andre Dussolier), which has made her a woman of wealth and power. When Chabert, now a lumbering tramp, confronts the Countess, she refuses to admit that he was once her husband, and Chabert takes her to court to recover his money and property. Colonel Chabert was based on a novella by Honoré de Balzac, and it marked the directorial debut of Yves Angelo, previously one of Frances top cinematographers.",PG,"Art House & International, Drama",Yves Angelo,Republic Pictures Home Video,110 minutes,"Gérard Depardieu, Fanny Ardant, Fabrice Luchini"
21,37,Farewell My Concubine (Ba wang bie ji),"Chen Kaing's epic is grand in scope and presentation, and, bolstered by solid performances, the result is a film both horrifying and enthralling.",86%,36,93%,16078,"The story begins in the 1920s, and continues through to the aftermath of the Cultural Revolution. The early part of the film focuses on the training and adolescent relationships of two young men who are destined to perform in the famed Peking Opera. Due to the arduous and complex nature of their training, the story begins when one of them (nicknamed Douzi) (played as an adult by Hong Kong singer Leslie Cheung) is deposited at the school by his mother when he is quite a young boy. He becomes friends with a lad called Shitou (Zhang Fengyi as an adult), and their friendship goes through a variety of ups and downs occasioned by the fact that Douzi is homosexual, and Shitou is married. They do not ever appear to have had a sexual romance, but Douzi certainly resents his reduced access to his friend after he marries. Ironically, given the cooperative nature of this films production, it was banned in Taiwan because too many of its stars were mainland Chinese.",R (for language and strong depiction of thematic material.),"Art House & International, Classics, Drama, Musical & Performing Arts, Romance",Kaige Chen,Miramax,154 minutes,"Leslie Cheung, Fengyi Zhang, Li Gong"
22,38,In the Realm of the Senses,"Sexual taboos are broken and boundaries crossed In the Realm of the Senses, a fearlessly provocative psychosexual tale.",86%,36,65%,5932,"Based upon a true incident in 1930s Japan, Nagisa Oshimas controversial film effectively skirts the borderline between pornography and art -- making Bernardo Bertoluccis Last Tango in Paris of four years earlier look like childrens programming in comparison. The story concerns servant and former prostitute Sada Abe (Eiko Matsuda) who becomes sexually obsessed with her employer Kizicho (Tatsuya Fuji), a businessman, after seeing him making love to his wife. After making love to Sada, Kizicho becomes obsessed with her as well. As their love-making becomes more and more intense, they find themselves unable to separate themselves from each other, until every waking hour is spent in more and more dangerous sexual acts with Sada becoming more and more of the aggressor. Finally, for the ultimate in eroticism, Kizicho agrees to be strangled during sexual ecstasy for the ultimate in orgasmic fulfillment. ~ Paul Brenner, Rovi",NC17,"Art House & International, Drama, Romance",Nagisa Oshima,Surrogate,105 minutes,"Tatsuya Fuji, Eiko Matsuda, Aoi Nakajima"
23,39,Savage Nights (Les Nuits Fauves),N/A,63%,8,85%,809,"A complex and emotionally rich tale about AIDS, deception, and love. Jean, a bisexual involved with both a teenage girl and another man, discovers that hes HIV+. Despite his knowledge, he continues pursuing true romance and casual sex with an almost reckless abandon -- flirting with danger and deception by not always telling his lovers the truth about his illness.",NR,Art House & International,Cyril Collard,CNC,126 minutes,"Cyril Collard, Romane Bohringer, Carlos López"
24,43,Dear Diary (Caro diario),N/A,62%,13,85%,3257,"Writer/director/actor Nanni Moretti offers a three-part film diary which takes a sharply satiric look at Italian life. ~ Nicole Gagne, Rovi",NR,"Art House & International, Comedy, Drama",Nanni Moretti,Warner Home Video,100 minutes,"Nanni Moretti, Renato Carpentieri, Antonio Neiwiller"
25,44,Window To Paris (Okno v Parizh),N/A,43%,7,90%,96,"In this comedy-fantasy a group of Russian eccentrics discover that they can go to Paris from their home in St. Petersburg by leaping through an apartment window. The first eccentric is Nikolay, an oddball teacher. Next is his rotund, crude neighbor Gorokhov and his family. One night Nikolay and Gorokhov climb through a hidden window to get on the roof. They get rip-roarin drunk the destroy the studio apartment of Nicole, an artist. It is only in the morning that they realize that they were actually in Paris. Soon Gorokhovs whole family is going to Paris where they loot and bring back Western goods into Russia. It is Nicoles apartment they go to and she is going crazy by their repeated visits. She turns the tables and climbs through the window to their home. She is appalled by modern St. Petersburg with its violence, poverty, and political upheaval. She gets into trouble with the local police but is saved by Nikolay who convinces them that she is Edith Piaf on tour. Later Nikolay decides to take his students to Paris. Unfortunately, they dont want to leave and the window is going to close for the next 20 years. ~ Sandra Brennan, Rovi",PG-13,"Art House & International, Comedy, Drama, Science Fiction & Fantasy",Yuri Mamin,Sony Pictures Home Entertainment,90 minutes,"Agnès Soral, Sergei Dontsov, Viktor Mikhailov"
26,45,Pane e Cioccolata (Bread and Chocolate),N/A,100%,5,85%,1155,"A hard-working Sicilian heads for Switzerland in search of a better life in this gentle, sweet-sour Italian comedy. Despite the poor fellows best efforts to fit in with his neighbors, he never quite seems to make it.",R,"Art House & International, Comedy, Drama",Franco Brusati,CIC,112 minutes,"Nino Manfredi, Anna Karina, Johnny Dorelli"
27,46,The Flower of My Secret,"The Flower of My Secret finds Almodóvar revisiting old themes in a new, more subdued key, yielding a slight but vivacious work that delivers the pleasure of a punchy novella.",83%,24,76%,6334,"For years, Leo has been writing bestselling romantic novels (under the pseudonym Amanda Gris), but with her personal life in shambles, she finds it impossible to produce such sunny material. Unable to accept that her troubled marriage to Paco is over, Leo finds herself creatively and emotionally blocked. She finds little consolation from her mother and sister Rosa, who are so busy bickering with each other that they dont notice Leos distress, and her best friend Betty, a psychologist who is secretly having an affair with Paco. One bright point is a new friendship with Angel, cultural editor of the daily paper El Pais, who unknowingly hires her to write an attack on her nom de plume, Amanda Gris.",R (for language and brief sexuality),"Art House & International, Comedy, Drama",Pedro Almodóvar,Sony Pictures Classics,107 minutes,"Marisa Paredes, Juan Echanove, Imanol Arias"
28,48,My Favorite Season (Ma saison préférée),N/A,92%,13,79%,997,"In this domestic drama, filmmaker André Téchiné offers a vivid, detailed look at the relationships between middle-aged siblings in a bourgeois family. The time frame encompasses a crucial year in the lives of Emilie, an unhappily married Realtor in her 50s, and her younger, dysfunctional brother Antoine.",NR,"Art House & International, Drama",André Téchiné,D.A. Films,125 minutes,"Catherine Deneuve, Daniel Auteuil, Marthe Villalonga"
29,54,Cold Fever,N/A,95%,20,83%,790,"All poor Atsushi Hirata really wants is to leave the cold Japanese winter and take a weeks vacation in warm Hawaii. Unfortunately, he ends up forced to honor tradition and travel to even more frigid Iceland to pay tribute to his late parents who died there seven years before. This internationally produced very funny road movie chronicles his many misadventures that begin when he disembarks from his plane in the midst of a blizzard and ends up boarding the wrong bus. The bus takes him to some popular hot springs and he must take a taxi back to Reykjavik. He doesnt make it back, because the driver needed to stop in his hometown and participate in a nativity pageant. This forces poor Hirata to bum a ride on a truck. During the journey, he meets a broad assortment of eccentric and bizarre characters ranging from a woman with a thing about photographing funerals, an aspiring Bonnie and Clyde, and a band of Icelandic cowboys.",NR,"Art House & International, Comedy, Drama",Fridrik Thor Fridriksson,Icicle Films,86 minutes,"Masatoshi Nagase, Lili Taylor, Fisher Stevens"
30,62,Pather Panchali,"A film that requires and rewards patience in equal measure, Pather Panchali finds director Satyajit Ray delivering a classic with his debut.",98%,44,94%,6068,"Pather Panchali (Father Panchali), Indian director Satyajit Rays first feature film, relates the story of an impoverished Bengalese family. When the father (Karuna Bannerjee) leaves for the city to pursue a writing career, the mother (Karuna Banerji) is left with the responsibility of caring for the rest of the brood. Gradually, the films true central character emerges: Apu (Subir Banerji), the familys son. Though excruciatingly realistic at times, Pather Panchali takes an occasional timeout to dwell on the purely cinematic. For example, when the mother receives a postcard bearing good news, Ray dissolves to a pond, where a pair of water skates scamper about. The music by Ravi Shankar at first seems to be at odds with the action; soon, however, we come to accept the music as a logical outgrowth of the events at hand. A multiple award winner, Pather Panchali was the first of Rays celebrated ""Apu Trilogy"" (the other two entries were 1956s Aparajito and 1959s The World of Apu). The film was also released as The Song of the Road and The Lament of the Path. ~ Hal Erickson, Rovi",NR,"Art House & International, Drama",Satyajit Ray,Sony Pictures Classics,126 minutes,"Runki Banerji, Kanu Banerji, Subir Banerji"
31,64,Alphaville,"While Alphaville is by no means a conventional sci-fi film, Jean-Luc Godard creates a witty, noir-ish future all his own.",91%,46,81%,13112,"In Alphaville, Jean-Luc Godard fuses a hardboiled detective story with science fiction. Lemmy Caution (Eddie Constantine), a hero Godard borrowed from a series of French adventure films, comes to Alphaville, the capital of a totalitarian state, in order to destroy its leader, an almost-human computer called Alpha 60. While on his mission, Lemmy meets and falls in love with Natacha (Anna Karina), the daughter of the scientist who designed Alpha 60. Their love becomes the most profound challenge to the computers control. Void of any flashy special effects, Alphaville uses 1960s Paris to depict the city of the future.",NR,"Art House & International, Drama, Mystery & Suspense, Science Fiction & Fantasy",Jean-Luc Godard,Rialto Pictures,100 minutes,"Eddie Constantine, Anna Karina, Akim Tamiroff"
