,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,12,Spetters,N/A,80%,10,65%,1040,"Spetters further elaborates on the themes of sexual obsession previously probed in director Paul Verhoevens Turkish Delight (1973). Hans Van Tongeren, Toon Agterberg and Maarten Spanjer play, respectively, Reen, Eve and Hans, a closely-knit group of teenage motorcycle lovers who idolize local cycling champion Witkamp (played by Rutger Hauer, the star of Delight). Unfortunately, the adolescents attempts to rebel take a dark and brutal turn when Van Tongeren is permanently injured in a road accident and Agterberg is gang raped by a group of homosexuals. While the other two young men lust after Fientje (Renee Soutendjik), a promiscuous hashhouse waitress, Agterberg responds to the rape by coming out and taking Fientjes gay brother as a lover. Verhoeven is artistically and sexually graphic in juxtaposing ""cycle love"" with the friends carnal interrelations. The title of Spetters is an indigenous triple-entendre -- it refers to the Dutch vernacular for ""grease spatterings"" (both the oily renderings left behind by the motorcycles commandeered by the films central characters and the grease slung by Soutendjik), is a slang term for male ejaculate, and was frequently used in the seventies and eighties to refer to people who are sexually appealing (""That girl is a spetter."") ~ Hal Erickson, Rovi",R,"Art House & International, Drama",Paul Verhoeven,N/A,115 minutes,"Hans van Tongeren, Renée Soutendijk, Toon Agterberg"
11,13,Caveman,N/A,22%,18,54%,9531,"Former Beatles drummer Ringo Starr plays a prehistoric, social outcast who, along with other misfits, forms his own tribe and finds various comic adventures. This spoof is mostly without dialogue besides the expected neanthropic grunt.",PG,"Action & Adventure, Comedy, Musical & Performing Arts, Science Fiction & Fantasy",Carl Gottlieb,N/A,91 minutes,"Ringo Starr, Dennis Quaid, Shelley Long"
12,14,The Last Seduction II,N/A,0%,5,18%,332,"In this sequel to John Dahls acclaimed thriller, Bridgette Gregory (Joan Severance) is hiding out in Spain when she sinks her claws into an unscrupulous British businessman; meanwhile, she has to stay a few steps ahead of a bounty hunter who wants to bring her to justice.","R (For sexuality, sex-related dialogue, and some violence.)","Drama, Mystery & Suspense","Terence Marcel, Terry Marcel",N/A,100 minutes,"Joan Severance, Con O'Neill, Beth Goddard"
13,15,White Dog,N/A,92%,13,73%,2311,"A powerful saga about racism. Julie Sawyer (Kristy McNichol) hits a handsome white dog with her car one night and then nurses it back to health. One day, the theretofore mild-mannered dog saves her life by viciously attacking and killing a rapist who breaks into her home. Lucy discovers that the dog has been trained to attack black skin. She consults an animal trainer, Carruthers (Burl Ives), who urges her to have the dog exterminated. But a maverick black trainer, Keys (Paul Winfield), who has tried before to break the training of such dogs but never succeeded, steps in. ~ Michael Betzold, Rovi",PG,Drama,Samuel Fuller,N/A,90 minutes,"Kristy McNichol, Paul Winfield, Burl Ives"
14,16,Insignificance,N/A,69%,13,66%,712,"Using four famous but unnamed individuals to symbolize a notorious era in American politics, as well as to explore the nature of despair, director Nicolas Roeg has created an intriguing drama. Based on a play by Terry Johnson, the story begins with the blond Theresa Russell as a sex-goddess actress working on a scene over a subway grate, with her skirts billowing out in the updraft. A famous Professor from Princeton with white hair opens his door to the actress, who takes out a few props and goes through her rendition of the theory of relativity. Between her theatrical mode of speech and his world of mathematics, there is a certain entente. Enter the ballplayer who is her husband (Gary Busey), in love but without a clue as to the actress inner sadness. Throw in the senator from Wisconsin (Tony Curtis) before whose sub-committee on Unamerican Activities the Professor has to appear, and the undercurrent of a societal witch-hunt that ruined many careers in Hollywood, in academics, in sports, and in politics is churned into the story. ~ Eleanor Mannikka, Rovi",R,"Comedy, Drama",Nicolas Roeg,N/A,120 minutes,"Gary Busey, Tony Curtis, Michael Emil"
15,17,Stella,N/A,20%,5,77%,5994,"An independent woman becomes pregnant and chooses to have the child as a single mother. She struggles to raise her new daughter, facing poverty and other challenges, until she is forced to make a final sacrifice for her daughters sake. This melodrama is inspired by the 1937 classic Stella Dallas.",PG-13,Drama,John Erman,N/A,109 minutes,"Bette Midler, Trini Alvarado, John Goodman"
16,18,Man of Aran,N/A,95%,22,74%,814,"Nonfiction filmmaking pioneer Robert Flahertys first sound feature elaborates on themes presented in his two previous major works, Nanook of the North and Moana. In all four of his major features, including Louisiana Story, Flaherty explored the relationship of man to his natural environment. This film was shot between 1931 and 1933 on the Aran Islands, west of Irelands Galway Bay. Flahertys screen ""family"" was actually composed of three unrelated islanders chosen for their photogenic appeal: Colman ""Tiger"" King is the title character, a no-nonsense fisherman, Maggie Dirrane plays his wife, and Michael Dillane his young son. Flaherty is more interested in recording the natural beauty of the islands, which are largely rock, and the surrounding sea than in presenting any formal information on the lives of the islanders. Life here is as elemental as it was for the Eskimos in Nanook and the South Seas islanders in Moana. Though the film came under fire from some critics at the time of its release for not presenting the social conditions that hampered the lives of the islanders -- many of them renting from absentee landlords indifferent to their economic well-being -- it has come to be accepted as work of film poetry rather than a social document. ~ Tom Wiener, Rovi",NR,"Documentary, Special Interest",Robert J. Flaherty,N/A,132 minutes,"Colman 'Tiger' King, Maggie Dirrane, Michael Dirrane"
17,19,Vanishing Point,N/A,76%,17,81%,13267,"In this film, amphetamine-popping Kowalski (Barry Newman) attempts to drive a race car from Denver to San Francisco in order to win a bet. As the police become informed of his crazy endeavor, Kowalski struggles to avoid the cops with the help of a blind radio disco jockey who calls himself Super Soul (Cleavon Little).",PG,"Action & Adventure, Classics, Drama",Richard C. Sarafian,N/A,107 minutes,"Charlotte Rampling, John Amos, Rita Coolidge"
18,20,Ring of Bright Water,N/A,83%,6,85%,1957,"When a man buys an otter for a pet, he gets more than he bargained for as he tries to keep the animal in his bathtub. He and his pet soon find life in London is not the place for such and animal, so the two head for the coast. The man enlists the help of a local female doctor to help in the care and feeding of his beloved otter in this family feature from the writers of Born Free. ~ Dan Pavlides, Rovi",G,"Action & Adventure, Art House & International, Classics, Kids & Family",Jack Couffer,N/A,107 minutes,"Bill Travers, Virginia McKenna, Peter Jeffrey"
19,21,Revengers Tragedy,N/A,60%,5,76%,870,"Revenge, obsession, and the morally ambiguous aristocracy are targets of this adaptation by director Alex Cox of the 17th century dark comic play +Revengers Tragedy, written by Shakespeare contemporary Thomas Middleton. The vindictive and mentally unstable Vindici (Christopher Eccleston) has returned to the grimy streets of a post-apocalyptic Liverpool in order to attempt to bring ruin to the ruling family led by the Duke (Derek Jacobi). The Duke was personally responsible for the death of Vindicis fiancée ten years previously when the woman would not yield to the Dukes sexual advances. An opportunity arises for Vindicis vengeance when the Dukes youngest son is accused of raping the wife (Sophie Dahl) of Lord Antonio (Anthony Booth) -- one of the Dukes courtiers. When the Dukes son is acquitted of the rape charges, Lord Antonios wife dies a mysterious death, which leads to even more havoc in the court of the Duke. Seizing the opportunity, Vindici acts swiftly and violently but the morality of his cause is just as questionable as the aristocracy he is ousting. Revengers Tragedy was a competing film at the 2002 Locarno Film Festival.",NR,"Comedy, Drama, Horror",Alex Cox,N/A,109 minutes,"Eddie Izzard, Christopher Eccleston, Alex Cox"
20,22,Louisiana Story,N/A,80%,15,57%,628,"Documentary film pioneer Robert Flahertys last feature is his most beautifully photographed work, but it also proved to be his most controversial as well. Sponsored by Standard Oil, the film can be seen as a paean to the minimal effect an oil company can have on the wilderness it seeks to exploit. Flaherty also picked a cast of amateur players to act out a simple story of a young Cajun boy (Joseph Boudreaux) and his parents living in Louisianas magnificent bayou country almost side-by-side with a huge oil derrick, so the films status as a nonfiction film has been challenged. The boy is at first disturbed by the clanging machinery, but the workers at the derrick soon show him the benefits of their labors and promise to leave the land unscathed when theyve finished drilling. Aside from the arguable message the films sponsor promotes, Flahertys film is a continuation of his lifelong exploration of mans relationship to his natural environment, in such films as Nanook of the North and Man of Aran.",NR,"Classics, Documentary, Drama, Special Interest",Robert J. Flaherty,N/A,77 minutes,"Joseph Boudreaux, Lionel LeBlanc, E. Bienvenu"
21,24,The Beguiled,"The Beguiled adds just enough extra depth to its source material to set itself apart, and director Sofia Coppola's restrained touch is enlivened by strong performances from the cast.",79%,316,48%,13878,"""The Beguiled"" is an atmospheric thriller from acclaimed writer/director Sofia Coppola. The story unfolds during the Civil War, at a Southern girls boarding school. Its sheltered young women take in an injured enemy soldier. As they provide refuge and tend to his wounds, the house is taken over with sexual tension and dangerous rivalries, and taboos are broken in an unexpected turn of events.",R (for some sexuality),Drama,Sofia Coppola,N/A,Focus Features,"Colin Farrell, Nicole Kidman, Kirsten Dunst"
22,26,Begotten,N/A,67%,9,65%,6281,"Though technically and visually quite unusual, reviewers found this artsy black-and-white ""mythodrama,"" which features repeated disembowelments, unappealing in the extreme. In the story, a god uses a knife to mutilate himself, and dies. A woman comes along, and recognizing his godhood, uses his corpse to get pregnant, and gives birth to a son. The son and she are captured and disemboweled by a nomadic tribe.",NR,"Art House & International, Cult Movies, Drama, Horror, Science Fiction & Fantasy, Special Interest",E. Elias Merhige,N/A,78 minutes,"Brian Salzberg, Donna Dempsey, Stephen Charles Barry"
23,28,Hukkle,"Understated, unconventional and observant.",100%,33,83%,1388,"Hukkle, named for the sound of an old mans hiccups, which recur throughout the film, is a nearly wordless aural and visual exploration of life in a depressed Hungarian town. Director György Pálfi uses extreme close-ups and slow motion to look at both human and natural life in the town. As the film progresses, a few narrative threads emerge. A cart driver spies on a young shepherd girl. A man and woman proudly watch as their prize hogs mate. The farming and manufacturing work of the town continues. The women seem to work harder than the men. An old woman prepares a meal for her family. A cat and a little girl die soon after eating from the same dish. A beekeeper crushes a bee between his fingers. A mole catches and eats a worm, only to be slaughtered by a gardeners hoe. As a murder mystery slowly unravels, a policeman contemplates taking action, though he knows it will rock the town to its foundations. Hukkle was shown at the 2002 Toronto Film Festival and at the 2003 edition of New Directors/New Films. ~ Josh Ralske, Rovi",NR,"Art House & International, Drama",György Pálfi,N/A,77 minutes,"Ferenc Bandi, Jozsefne Racz, Jozsef Forkas"
24,29,Dear Pillow,N/A,100%,6,75%,165,"An emo grocery bagger living with his divorced dad in a low-income apartment complex is gradually drawn into the bizarre world of pornographic fiction in this tale of teenage drama from first-time feature filmmaker Bryan Poyser. Seventeen year-old Wes Slack (Rusty Kelly) was only looking to get laid when he discovered that shady neighbor Dusty Meyer (Gary Chason) is an ex-porn filmmaker who currently makes a living writing for Dear Pillow magazine - a prurient rag featuring sexually charged letters submitted by readers. Fired from his dead-end job and frustrated by his inability to make any real friends, Wes decides to try his own hand at writing due to the fact that he has direct access to his neighbors most intimate fantasies. Lusty property manager Lorna (Viviane Vives) has a habit of indulging in phone sex from her nearby apartment, and lately Wes has been listening in on every word thanks to the assistance of a powerful police scanner. As Wes begins transcribing Lornas illicit telephone conversations for submission to Dear Pillow, however, Dusty discovers the true source of his pupils inspiration and secretly hatches a plan of his own. Now, as harmless fantasy begins to take dangerous root in reality, Wes fast begins to suspect that he has gotten in over his head.",NR,"Art House & International, Drama",Bryan Poyser,N/A,84 minutes,"Rusty Kelly, Gary Chason, Viviane Vives"
25,31,La Chinoise,N/A,94%,18,73%,873,"Director Jean-Luc Godard, whose advocacy of Maoism bordered on intoxication, infuriated many traditionalist critics with his swiftly paced satire La Chinoise. Godards then-wife Anne Wiazemsky plays a philosophy student who commiserates with the four members of her campus Maoist group. They are so taken by the external trappings of their cause--the posters, the Little Red Books, the by-rote chantings--that they seem not to grasp the true meaning of their political persuasion. Nor do they give any thought to the long-range ramifications of their terrorist activities. Godard is obviously on the students side throughout, though he balances their fanaticism with the comparative gentility of old-style revolutionaries. Nonfans of Godard were given migraines by the directors perverse refusal to film even the simplest sequence in a linear, logical fashion. La Chinoise quickly gained the reputation of a ""head film"", best appreciated when the viewer is stoned. In these PC days, the audience for this sort of film is generally ""straight""...which may be why it has seldom been shown in recent years. ~ Hal Erickson, Rovi",NR,"Art House & International, Comedy, Drama",Jean-Luc Godard,N/A,95 minutes,"Juliet Berto, Jean-Pierre Léaud, Anne Wiazemsky"
26,33,Pulp,N/A,78%,9,38%,574,"Writer Mickey Kings (Michael Caine) pulp fiction has nothing on the memoirs he is ghostwriting for the abusive Hollywood gangster actor Preston Gilbert (a caffeine-and-Sterodent-powered Mickey Rooney). A page later, on-screen and offscreen worlds are blending, and the big sleep beckons for some. With a stylish Caine accompanied by an unforgettable George Martin score, this hilarious film blows the bloody doors off!",PG,"Comedy, Drama, Mystery & Suspense",Mike Hodges,N/A,95 minutes,"Michael Caine, Mickey Rooney, Lionel Stander"
27,35,Flesh Gordon,N/A,67%,6,45%,2537,"This loony parody faithfully recreates the spirit of the old ""Flash Gordon"" serials with a fresh new twist--its a soft-core porn film geared toward audiences with a taste for sophomoric erotic fun. The names tell all. Flash becomes Flesh. Dale Arden is Dale Ardor. Emperor Ming from the Planet Mongo becomes Emperor Wang from Planet Porno. With his bizarre army of creatures, including a penisaurus, a giant monster, a legion of lesbians, and robots with strategically placed protruding drills, Wang endeavors to take over the Earth. Can Flesh, Ardor, and Doctor Flexi Jerkov stop him in time?",R,"Action & Adventure, Classics, Comedy, Science Fiction & Fantasy","Howard Ziehm, Michael Benveniste, Howard T. Ziehm, Bill Osco",N/A,78 minutes,"Joseph Hudgins, Jason Williams, Suzanne Fields"
28,36,Archangel,N/A,75%,8,64%,358,"Set during the Bolshevik revolution, a Canadian soldier, a Belgian aviator and a Russian nurse, each overcome by mustard gas and the horrors of war, cannot remember who they are in love with.",NR,"Comedy, Drama, Special Interest",Guy Maddin,N/A,90 minutes,"Kyle McCulloch, Kathy Marykuca, Sarah Neville"
29,37,Transylvania,N/A,75%,20,80%,2643,"An Italian woman intent on tracking down the Romany musician who impregnated her becomes lost in a world of Gypsies in director Tony Gatlifs meditative road drama. Convinced that her one-time lover Milan (Marco Castoldi) has been deported by French authorities and determined to let him know about his unborn child, Zingarina (Asia Argento), travels to Romania in the company of her motherly friend Marie (Amira Casar) in hopes of seeking out the elusive musician. Though Zingarina does eventually track Milan to a remote village festival, the rejection she is faced with soon drives the troubled mother-to-be to ditch her friend Marie during the trip back to France. Now wandering the Romanian countryside as her future grows ever more bleak, Zingarina enters into a tentative romance with itinerant trader Tchangalo (Birol Ünel), whose gruff exterior masks a sensual inner beauty. ~ Jason Buchanan, Rovi",NR,Drama,Tony Gatlif,N/A,101 minutes,"Asia Argento, Birol Ünel, Amira Casar"
30,39,Liberty Kid,N/A,88%,16,73%,137,"Director Ilya Chaiken explores the lives of Tico and Derrick, two friends and former Statue of Liberty employees who lost their jobs in the aftermath of the September 11, 2001, terrorist attacks on the United States. Tico is a quick-tempered youth who responds to his unemployment dilemma by dabbling in petty street crime and half-baked scams. Meanwhile, Ticos friend Derrick becomes convinced that the only means of providing for his family is to finally give in to the persistent Army recruiters who have been hounding him for months. As the situation begins to get desperate and neither of the pair proves successful at landing a legitimate job, each struggles to make ends meet by any means necessary.",NR,"Art House & International, Drama",Ilya Chaiken,N/A,90 minutes,"Al Thompson, Kareem Savinon, Anny Mariano"
31,40,Les Vampires,N/A,95%,21,81%,2156,"Louis Feuillades pioneering silent serial -- whose ten episodes weigh in at nearly eight hours -- concerns Guèrande (Edouard Mathé), a journalist who is trying to uncover the truth about a mysterious society of anarchist gangsters who call themselves Les Vampires. While they dont drink the blood of the living, Les Vampires are the uncrowned monarchs of the criminal underworld, and as Guèrande struggles to learn the full extent of their lawless activities and the true identity of leaders the Grand Vampire (Jean Aymé) and Irma Vep (Juliet Musidora), he learns a tremendous amount about their intelligence, their cunning, and their treachery. A runaway hit in its initial release, which proved to be a major influence on the work of Fritz Lang and Alfred Hitchcock, Les Vampires also inspired Olivier Assayas revisionist look at the films leading lady, Irma Vep. ~ Mark Deming, Rovi",NR,"Art House & International, Classics, Drama, Horror, Mystery & Suspense",Louis Feuillade,N/A,420 minutes,"Jean Aymé, Marcel Lévesque, Musidora"
32,42,The Chronicle of Anna Magdalena Bach,N/A,100%,7,65%,581,"The widow of Bach reminisces in this biography. Her life with the great composer was not easy. He seldom spoke to her. When he did, it was only to read letters of complaint. Included are performances of Bachs works including the Brandenburg Concerto No. 5, Prelude 6 from the ""Little Clavier Book for Wilhelm Friedemann Bach, Minuet 2 of the Suite in D Minor from the ""Little Clavier Book for Anna Magdalena Bach, Sonata No. 2 in D Major for Viola and Harpsichord, Partita in E Minor from the ""Little Clavier Book for Anna Magdalena Bach, Trio-sonata No. 2 in C Minor, Magnificat in D Major, ""St. Matthew Passion, Prelude in B Minor for Organ, Mass in B Minor, Ascension Oratorio, Clavier-Uebung Italian Concerto, Goldberg Variations, Musical Offering, Art of the Fugue Corale for Organ, and Cantatas No. 205, 198, 244, 42, 215, 140, 82. ~ Sandra Brennan, Rovi",NR,"Art House & International, Classics, Drama","Jean-Marie Straub, Danièle Huillet, Jean-Marie Straub/Danièle Huillet",N/A,93 minutes,"Paolo Carlini, Concentus Musicus, Hanover Boys Choir"
33,43,Ankur,N/A,100%,5,90%,177,"When a married man seduces his serving girl, its just for fun. As a spoiled and raw young man of Indias upper classes, he is unprepared to face reality when the girl shows up pregnant, and he virtually has a breakdown. The girl, however, is made of tougher stuff, as is her husband; he has long wanted children, and accepts the child as his own.",NR,"Art House & International, Drama, Romance",Shyam Benegal,N/A,120 minutes,"Anant Nag, Shabana Azmi, Sadhu Meher"
34,46,Stella,N/A,20%,5,77%,5994,"An independent woman becomes pregnant and chooses to have the child as a single mother. She struggles to raise her new daughter, facing poverty and other challenges, until she is forced to make a final sacrifice for her daughters sake. This melodrama is inspired by the 1937 classic Stella Dallas.",PG-13,Drama,John Erman,N/A,109 minutes,"Bette Midler, Trini Alvarado, John Goodman"
35,48,Mandabi,N/A,100%,5,75%,573,"This French-Senegal co-production is based on a story by L.S. Senghor. An out of work Senegalese man, Ibrahim (Makhouredia Gueye), receives a money order by his nephew. Unfortunately, the uncle has no identity card which will enable him to cash the check. He tries to obtain a card, but is stymied because he lacks a birth certificate. In order to get this valuable document, he must have a photograph taken...and on and on and on it goes. Thus begins Ibrahims nightmarish foray into the honeycomb-like world of African bureaucracy. ~ Hal Erickson, Rovi",NR,"Art House & International, Classics, Comedy, Drama",Ousmane Sembène,N/A,90 minutes,"Makhouredia Gueye, Ynousse N'Diaye, Isseu Niang"
36,50,Mondo Trasho,N/A,43%,7,53%,552,"This bizarre John Waters film covers a day in the life of a young woman (Mary Vivian Pearce). She is run over with a car by Divine, the three hundred pound transvestite. She recalls memories of her two evil stepsisters, meets a shrimper, runs away from a man with a shoe fetish and witnesses a laundromat miracle. Thrown into an insane asylum. she escapes only to be knifed to death in a pig sty. This satirical look at sex and violence is in color, but the process is not listed. Waters would gain a growing reputation in the years to follow as a cinematic purveyor of the crude and tasteless. He completed this production ffor only $2,000.",NR,"Comedy, Cult Movies, Special Interest",John Waters,N/A,95 minutes,"Chris Atkinson, Jack Walsh, Divine"
37,52,Archangel,N/A,75%,8,64%,358,"Set during the Bolshevik revolution, a Canadian soldier, a Belgian aviator and a Russian nurse, each overcome by mustard gas and the horrors of war, cannot remember who they are in love with.",NR,"Comedy, Drama, Special Interest",Guy Maddin,N/A,90 minutes,"Kyle McCulloch, Kathy Marykuca, Sarah Neville"
